Territorio;Periodo;Provenienza;Arrivi Hotel;Arrivi Altro;Arrivi Totali
Vicenza;2019-05;Italia;31729.0;6940.0;38669.0
Vicenza;2019-05;Mondo;68812.0;11483.0;80295.0
Vicenza;2019-05;Paesi esteri;37083.0;4543.0;41626.0
Vicenza;2019-06;Italia;33486.0;10001.0;43487.0
Vicenza;2019-06;Mondo;66882.0;15034.0;81916.0
Vicenza;2019-06;Paesi esteri;33396.0;5033.0;38429.0
Vicenza;2019-07;Italia;37538.0;14397.0;51935.0
Vicenza;2019-07;Mondo;74346.0;20629.0;94975.0
Vicenza;2019-07;Paesi esteri;36808.0;6232.0;43040.0
Vicenza;2019-08;Italia;30582.0;13828.0;44410.0
Vicenza;2019-08;Mondo;62182.0;19592.0;81774.0
Vicenza;2019-08;Paesi esteri;31600.0;5764.0;37364.0
Vicenza;2019-09;Italia;37209.0;10308.0;47517.0
Vicenza;2019-09;Mondo;69658.0;15780.0;85438.0
Vicenza;2019-09;Paesi esteri;32449.0;5472.0;37921.0
Vicenza;2019-10;Italia;34712.0;8312.0;43024.0
Vicenza;2019-10;Mondo;64172.0;12314.0;76486.0
Vicenza;2019-10;Paesi esteri;29460.0;4002.0;33462.0
Vicenza;2019-11;Italia;31673.0;6732.0;38405.0
Vicenza;2019-11;Mondo;49760.0;8357.0;58117.0
Vicenza;2019-11;Paesi esteri;18087.0;1625.0;19712.0
Vicenza;2019-12;Italia;34691.0;9367.0;44058.0
Vicenza;2019-12;Mondo;47097.0;10953.0;58050.0
Vicenza;2019-12;Paesi esteri;12406.0;1586.0;13992.0
Vicenza;2020-01;Italia;33030.0;7786.0;40816.0
Vicenza;2020-01;Mondo;48092.0;9955.0;58047.0
Vicenza;2020-01;Paesi esteri;15062.0;2169.0;17231.0
Vicenza;2020-02;Italia;31498.0;7037.0;38535.0
Vicenza;2020-02;Mondo;42025.0;8331.0;50356.0
Vicenza;2020-02;Paesi esteri;10527.0;1294.0;11821.0
Vicenza;2020-03;Italia;5094.0;1461.0;6555.0
Vicenza;2020-03;Mondo;5638.0;1614.0;7252.0
Vicenza;2020-03;Paesi esteri;544.0;153.0;697.0
Vicenza;2020-04;Italia;1196.0;337.0;1533.0
Vicenza;2020-04;Mondo;1312.0;374.0;1686.0
Vicenza;2020-04;Paesi esteri;116.0;37.0;153.0
Vicenza;2020-05;Italia;5403.0;1570.0;6973.0
Vicenza;2020-05;Mondo;5840.0;1675.0;7515.0
Vicenza;2020-05;Paesi esteri;437.0;105.0;542.0
Vicenza;2020-06;Italia;14720.0;5293.0;20013.0
Vicenza;2020-06;Mondo;17254.0;5888.0;23142.0
Vicenza;2020-06;Paesi esteri;2534.0;595.0;3129.0
Vicenza;2020-07;Italia;24137.0;10284.0;34421.0
Vicenza;2020-07;Mondo;30040.0;12156.0;42196.0
Vicenza;2020-07;Paesi esteri;5903.0;1872.0;7775.0
Vicenza;2020-08;Italia;29410.0;12865.0;42275.0
Vicenza;2020-08;Mondo;35902.0;15767.0;51669.0
Vicenza;2020-08;Paesi esteri;6492.0;2902.0;9394.0
Vicenza;2020-09;Italia;28893.0;8652.0;37545.0
Vicenza;2020-09;Mondo;36558.0;11204.0;47762.0
Vicenza;2020-09;Paesi esteri;7665.0;2552.0;10217.0
Vicenza;2020-10;Italia;22876.0;5947.0;28823.0
Vicenza;2020-10;Mondo;27623.0;7295.0;34918.0
Vicenza;2020-10;Paesi esteri;4747.0;1348.0;6095.0
Vicenza;2020-11;Italia;13315.0;3099.0;16414.0
Vicenza;2020-11;Mondo;15139.0;3452.0;18591.0
Vicenza;2020-11;Paesi esteri;1824.0;353.0;2177.0
Vicenza;2020-12;Italia;12803.0;3355.0;16158.0
Vicenza;2020-12;Mondo;14284.0;3656.0;17940.0
Vicenza;2020-12;Paesi esteri;1481.0;301.0;1782.0
Vicenza;2021-01;Italia;12103.0;2865.0;14968.0
Vicenza;2021-01;Mondo;13604.0;3139.0;16743.0
Vicenza;2021-01;Paesi esteri;1501.0;274.0;1775.0
Vicenza;2021-02;Italia;23235.0;5317.0;28552.0
Vicenza;2021-02;Mondo;25518.0;5742.0;31260.0
Vicenza;2021-02;Paesi esteri;2283.0;425.0;2708.0
Vicenza;2021-03;Italia;15402.0;3201.0;18603.0
Vicenza;2021-03;Mondo;17514.0;3623.0;21137.0
Vicenza;2021-03;Paesi esteri;2112.0;422.0;2534.0
Vicenza;2021-04;Italia;13664.0;3165.0;16829.0
Vicenza;2021-04;Mondo;15632.0;3547.0;19179.0
Vicenza;2021-04;Paesi esteri;1968.0;382.0;2350.0
Vicenza;2021-05;Italia;22087.0;6299.0;28386.0
Vicenza;2021-05;Mondo;26268.0;7444.0;33712.0
Vicenza;2021-05;Paesi esteri;4181.0;1145.0;5326.0
Vicenza;2021-06;Italia;25923.0;8807.0;34730.0
Vicenza;2021-06;Mondo;32989.0;10796.0;43785.0
Vicenza;2021-06;Paesi esteri;7066.0;1989.0;9055.0
Vicenza;2021-07;Italia;34042.0;12834.0;46876.0
Vicenza;2021-07;Mondo;46543.0;17592.0;64135.0
Vicenza;2021-07;Paesi esteri;12501.0;4758.0;17259.0
Vicenza;2021-08;Italia;36070.0;14849.0;50919.0
Vicenza;2021-08;Mondo;51282.0;21308.0;72590.0
Vicenza;2021-08;Paesi esteri;15212.0;6459.0;21671.0
Vicenza;2021-09;Italia;36191.0;10482.0;46673.0
Vicenza;2021-09;Mondo;52204.0;15206.0;67410.0
Vicenza;2021-09;Paesi esteri;16013.0;4724.0;20737.0
Vicenza;2021-10;Italia;37382.0;8994.0;46376.0
Vicenza;2021-10;Mondo;50100.0;12020.0;62120.0
Vicenza;2021-10;Paesi esteri;12718.0;3026.0;15744.0
Vicenza;2021-11;Italia;28406.0;5472.0;33878.0
Vicenza;2021-11;Mondo;36131.0;6623.0;42754.0
Vicenza;2021-11;Paesi esteri;7725.0;1151.0;8876.0
Vicenza;2021-12;Italia;29905.0;6908.0;36813.0
Vicenza;2021-12;Mondo;34492.0;7759.0;42251.0
Vicenza;2021-12;Paesi esteri;4587.0;851.0;5438.0
